,rank_ic
2025-07-28,-0.16330653431572045
2025-07-29,-0.0972447346378085
2025-07-30,-0.18838171298626025
2025-07-31,-0.10793103852419628
2025-08-01,-0.13759971093196885
2025-08-04,0.15115309192308665
2025-08-05,-0.19880502923518817
2025-08-06,0.0791405971075833
2025-08-07,-0.01921649430734158
2025-08-08,-0.18605123261341341
2025-08-11,0.4335875071395597
2025-08-12,0.2985540628187803
2025-08-13,-0.024890101987865156
2025-08-14,0.16794743150134464
2025-08-15,0.19773738815807362
2025-08-18,-0.2329741875434945
2025-08-19,-0.23924509705658178
2025-08-20,0.011721606618490135
2025-08-21,0.4278206743343109
2025-08-22,0.0755191399783093
2025-08-25,0.005790095467138733
2025-08-26,0.01077194120720839
2025-08-27,0.1291368086824122
2025-08-28,-0.06880883908652226
2025-08-29,-0.09913892411773455
2025-09-02,0.031540855072588754
2025-09-03,0.016628432838356116
2025-09-04,0.29881433902999893
2025-09-05,0.08921825025151428
2025-09-08,-0.044276371793441766
2025-09-09,0.08347756881232005
2025-09-10,-0.02187127559793061
2025-09-11,-0.2311128430917244
2025-09-12,0.08942964817571278
2025-09-15,0.28031770836630215
2025-09-16,-0.11282741564297619
2025-09-17,0.18579105795842224
2025-09-18,-0.16372888914823147
2025-09-19,-0.017795308399538707
2025-09-22,-0.10082829541065824
2025-09-23,-0.010675085139852103
2025-09-24,-0.23286129798884106
2025-09-25,-0.05975395605467259
2025-09-26,-0.0059959722422165355
2025-09-29,-0.10216847455805562
2025-09-30,0.19284145330983105
2025-10-01,0.27007838307616966
2025-10-02,-0.05864507487101388
2025-10-03,0.05499722585805459
2025-10-06,-0.15664702764345653
2025-10-07,0.18770371223379223
2025-10-08,0.006993624006798581
2025-10-09,-0.46445869734962747
2025-10-10,0.49980247089942764
2025-10-13,-0.09300949400048958
2025-10-14,0.17939302121339915
2025-10-15,0.020552975275529014
2025-10-16,-0.10321953049002025
2025-10-17,0.36333833854725756
2025-10-20,0.17710685458263195
2025-10-21,-0.1955357708282271
2025-10-22,0.38651846623231273
2025-10-23,0.20746968483908715
2025-10-24,0.11211259588701665
2025-10-27,0.03498558972021744
2025-10-28,0.12205340018694776
2025-10-29,-0.2883696859915033
2025-10-30,0.16924443199207478
2025-10-31,-0.080889348579984
2025-11-03,-0.38643863640032466
2025-11-04,0.2679551630502401
2025-11-05,-0.29057008451126554
2025-11-06,-0.10152121162667323
2025-11-07,0.13109075997034692
2025-11-10,-0.17161025616530656
2025-11-11,0.1445738199440854
2025-11-12,-0.35103461317124274
2025-11-13,-0.1089812047832004
2025-11-14,-0.2739942270426762
2025-11-17,-0.17030268332169055
2025-11-18,0.18647021077680523
2025-11-19,-0.51259287957703
2025-11-20,0.28076251421070514
2025-11-21,0.3392089620819621
2025-11-24,0.12415059522290868
2025-11-25,0.2786914718520233
2025-11-26,0.3293883907079844
2025-11-28,0.11609413639932958
2025-12-01,0.1812641374541448
2025-12-02,0.08897720294401805
2025-12-03,0.17872252418397563
2025-12-04,0.08572562995356821
2025-12-05,0.12793515606289882
2025-12-08,0.00261359774035137
2025-12-09,0.16556375451420008
2025-12-10,-0.03385094839951693
2025-12-11,-0.3044985105433978
2025-12-12,-0.2209103245929494
2025-12-15,0.1047986603403919
2025-12-16,-0.31907481644873836
2025-12-17,0.24025686191107254
2025-12-18,0.34212213345115416
2025-12-19,0.058146081516209536
2025-12-22,-0.1524936650273909
2025-12-23,-0.0035596698019133796
2025-12-24,0.11173582031788294
2025-12-26,-0.16296196703470875
2025-12-29,-0.023885154712332428
2025-12-30,-0.1355110329778759
2025-12-31,0.3485465552764091
2026-01-02,0.16041937862591021
2026-01-05,0.1760408118406437
2026-01-06,-0.0007388129326096901
2026-01-07,-0.00013013810560933933
2026-01-08,0.22888739297018154
2026-01-09,0.0747915965944284
2026-01-12,0.03402895854797275
2026-01-13,-0.1542487050871505
2026-01-14,0.010161497298058719
2026-01-15,-0.1824787229172872
2026-01-16,-0.16787351703575024
2026-01-20,0.3276229572905976
2026-01-21,0.25694749042954246
2026-01-22,-0.12460043621143095
2026-01-23,-0.030440596543346157
2026-01-26,-0.08601664396713132
2026-01-27,0.053681139306594974
2026-01-28,-0.1549536165881631
2026-01-29,-0.28580782593293097
2026-01-30,0.07868225051132001
2026-02-02,-0.1758470973452932
2026-02-03,-0.030642824746540273
2026-02-04,-0.3481292730244383
2026-02-05,0.4382228773723114
2026-02-06,0.21970231819702005
2026-02-09,-0.11767326660557992
2026-02-10,-0.20726168417947424
2026-02-11,-0.24892113630800072
2026-02-12,0.16239488611423095
2026-02-13,0.003961196067595744
2026-02-17,0.5086606522296294
2026-02-18,-0.20461624423646096
2026-02-19,-0.09757615843369002
2026-02-20,-0.4476320295759586
2026-02-23,0.2664176904676767
2026-02-24,0.3268549545025241
2026-02-25,0.21370724805199282
2026-02-26,-0.206330815266029
2026-02-27,-0.03990927814784613
2026-03-02,-0.053942189491253976
2026-03-03,0.21294447948363593
2026-03-04,0.05180359030799498
2026-03-05,-0.42093009936271025
2026-03-06,0.3024824202989793
2026-03-09,0.009391614860201599
2026-03-10,-0.03010950259462165
2026-03-11,-0.5181834003041493
2026-03-12,0.04365630843154623
