,rank_ic
2026-01-21,0.26880432257580317
2026-01-22,-0.23343171641436233
2026-01-23,-0.05381337819725664
2026-01-26,0.01861804167471046
2026-01-27,-0.007690089535458928
2026-01-28,-0.12643578332298444
2026-01-29,-0.16068407310820434
2026-01-30,-0.020627276725800444
2026-02-02,-0.13882949564131325
2026-02-03,-0.058300323366103364
2026-02-04,-0.319494024814473
2026-02-05,0.3056203297613353
2026-02-06,0.25529575447085084
2026-02-09,-0.1440729485467142
2026-02-10,-0.16683660912063566
2026-02-11,-0.16461983861990362
2026-02-12,0.12677751293143766
2026-02-13,0.03182523502809192
2026-02-17,0.47190498525138314
2026-02-18,-0.26921324638219485
2026-02-19,-0.12742134826615573
2026-02-20,-0.28904072098281586
2026-02-23,0.23841997523727262
2026-02-24,0.22724059229754898
2026-02-25,0.1594651931390131
2026-02-26,-0.2110641051241685
2026-02-27,-0.07927638788575633
2026-03-02,-0.03377697490932901
2026-03-03,0.24596572552507265
2026-03-04,0.08121358593172802
2026-03-05,-0.34119778802813455
2026-03-06,0.26749848909327684
2026-03-09,-0.0701594761217031
2026-03-10,-0.0395151045205551
2026-03-11,-0.4781038491025999
2026-03-12,0.09244350850160217
