,gross,net,turnover
2025-11-19,-0.015924472615068304,-0.017881919423578942,1.957446808510638
2025-11-20,0.008431043030639636,0.006303383456171551,2.127659574468085
2025-11-21,-0.00327270144732617,-0.005485467404772978,2.212765957446808
2025-11-24,4.591106343023604e-05,-0.0020391953195484872,2.085106382978723
2025-11-25,0.012938661119791351,0.011066320694259436,1.8723404255319147
2025-11-26,0.008213278012687062,0.006213278012687062,2.0
2025-11-28,0.005226527833307975,0.0033541874077760597,1.872340425531915
2025-12-01,-0.004514310749305258,-0.00732282138760313,2.8085106382978724
2025-12-02,-0.0061329929102360795,-0.008813843974065868,2.6808510638297873
2025-12-03,-0.003200593989644635,-0.005668679096027614,2.4680851063829787
2025-12-04,-0.00718003735497366,-0.009265143737952383,2.085106382978723
2025-12-05,0.002084001890405953,0.00021166146487403806,1.8723404255319147
2025-12-08,-0.000807236447531552,-0.002892342830510275,2.085106382978723
2025-12-09,0.001752269412192734,-0.0003753901622753511,2.127659574468085
2025-12-10,0.002764526745948464,0.0008496331289271873,1.9148936170212765
2025-12-11,0.0031581033526503653,0.0012006565441397272,1.957446808510638
2025-12-12,0.0006447079540134351,-0.001440398428965288,2.085106382978723
2025-12-15,0.003958038264325761,0.0018729318813470374,2.085106382978723
2025-12-16,-0.018843991444148916,-0.021014204210106364,2.1702127659574466
2025-12-17,0.012133020068583217,0.01021812645156194,1.9148936170212765
2025-12-18,0.005094950131953081,0.0030523969404637197,2.0425531914893615
2025-12-19,-9.127177033038387e-05,-0.0022614845362878312,2.170212765957447
2025-12-22,0.0011732691866896822,-0.0004011988984167006,1.5744680851063828
2025-12-23,-0.0006598402746640975,-0.002404521125727927,1.7446808510638296
2025-12-24,0.0022699955966635705,0.0002699955966635704,2.0
2025-12-26,0.00015101562739607498,-0.002019197138561372,2.1702127659574466
2025-12-29,0.0010812826241933782,-0.0013868024821896007,2.4680851063829787
2025-12-30,-0.0017680981855324287,-0.004065970525957961,2.297872340425532
2025-12-31,0.018453333933064912,0.016283121167107464,2.1702127659574466
2026-01-02,-0.003695510779467208,-0.00599338311989274,2.297872340425532
2026-01-05,0.011763972261217124,0.009253333963344783,2.5106382978723403
2026-01-06,-0.0003334070216875805,-0.002248300638708857,1.9148936170212765
2026-01-07,0.005955507406628036,0.003615081874713142,2.3404255319148937
2026-01-08,-0.010328418654488756,-0.012753950569382373,2.4255319148936167
2026-01-09,0.004409622194176103,0.002537281768644189,1.8723404255319147
2026-01-12,0.008426364396693819,0.006681683545629989,1.7446808510638296
2026-01-13,-0.000996470447020367,-0.002698598106594835,1.7021276595744679
2026-01-14,-0.004255471730968876,-0.006042705773522067,1.7872340425531914
2026-01-15,-0.00018340320852114475,-0.002013190442563698,1.8297872340425532
2026-01-16,0.0026197810713827195,0.0005772278798933579,2.0425531914893615
2026-01-20,0.0035274637815978474,0.001144485058193592,2.382978723404255
2026-01-21,0.010439373135747526,0.008652139093194334,1.7872340425531914
2026-01-22,-0.006218982782732556,-0.008006216825285748,1.7872340425531914
2026-01-23,0.0036957844149970273,0.0019936567554225595,1.702127659574468
2026-01-26,-0.007905590374882214,-0.009735377608924768,1.8297872340425532
2026-01-27,0.0002894427904740291,-0.001668004018036609,1.957446808510638
2026-01-28,-0.018093676810360892,-0.019923464044403445,1.829787234042553
2026-01-29,-0.006604991862525608,-0.00890286420295114,2.297872340425532
2026-01-30,-0.007047972037206761,-0.009090525228696123,2.0425531914893615
2026-02-02,-0.047369755872654074,-0.04924209629818599,1.872340425531915
2026-02-03,-0.023212531677811368,-0.024872106145896473,1.6595744680851063
2026-02-04,-0.020731272768666424,-0.022263187662283444,1.531914893617021
2026-02-05,0.009627425814966393,0.007925298155391926,1.7021276595744679
2026-02-06,0.004816593108773033,0.0033272314066453736,1.4893617021276595
2026-02-09,-0.009475863441772897,-0.011007778335389918,1.5319148936170213
2026-02-10,-0.031086400797651917,-0.03257576249977957,1.4893617021276595
2026-02-11,0.0021803452575423245,0.0006058771724359417,1.5744680851063828
2026-02-12,3.6012378528694046e-05,-0.0016235620895564123,1.6595744680851063
2026-02-13,-0.00047886223910609325,-0.0017129047922975827,1.2340425531914894
2026-02-17,0.03148630065496694,0.02948630065496694,1.9999999999999998
2026-02-18,-0.013449181403786419,-0.01549173459527578,2.0425531914893615
